Site,Pet,Breed,Age,Gender,Neutered,Purchase Price,Monthly,Yearly,Vet Excess,Annual Condition Limit
Petplan,Dog,Labrador Retriever,2,Male,Yes,Covered For Life - £4000 or more,£59.28,£711.36 ,£110,12000
Petplan,Dog,Labrador Retriever,3,Male,Yes,Covered For Life - £4000 or more,£38.49,£461.88 ,£110,4000
Petplan,Dog,Labrador Retriever,3,Male,Yes,Covered For Life - £4000 or more,£48.08,£576.96 ,£110,7000
Petplan,Dog,Labrador Retriever,3,Male,Yes,Covered For Life - £4000 or more,£65.19,£782.28 ,£110,12000
Petplan,Dog,Labrador Retriever,4,Male,Yes,Covered For Life - £4000 or more,£40.41,£484.92 ,£110,4000
Petplan,Dog,Labrador Retriever,4,Male,Yes,Covered For Life - £4000 or more,£52.44,£629.28 ,£110,7000
Petplan,Dog,Labrador Retriever,4,Male,Yes,Covered For Life - £4000 or more,£71.68,£860.16 ,£110,12000
Petplan,Dog,Labrador Retriever,5,Male,Yes,Covered For Life - £4000 or more,£53.05,£636.60 ,£110,4000
Petplan,Dog,Labrador Retriever,5,Male,Yes,Covered For Life - £4000 or more,£67.25,£807.00 ,£110,7000
Petplan,Dog,Labrador Retriever,5,Male,Yes,Covered For Life - £4000 or more,£78.83,£945.96 ,£110,12000
Petplan,Dog,Labrador Retriever,6,Male,Yes,Covered For Life - £4000 or more,£61.42,£737.04 ,£110,4000
Petplan,Dog,Labrador Retriever,6,Male,Yes,Covered For Life - £4000 or more,£77.86,£934.32 ,£110,7000
Petplan,Dog,Labrador Retriever,6,Male,Yes,Covered For Life - £4000 or more,£91.13,£1093.56 ,£110,12000
Petplan,Dog,Labrador Retriever,7,Male,Yes,Covered For Life - £4000 or more,£67.71,£812.52 ,£110,4000
Petplan,Dog,Labrador Retriever,7,Male,Yes,Covered For Life - £4000 or more,£85.84,£1030.08 ,£110,7000
Petplan,Dog,Labrador Retriever,7,Male,Yes,Covered For Life - £4000 or more,£103.55,£1242.60 ,£110,12000
Petplan,Dog,Labrador Retriever,8,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,8,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,8,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,9,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,9,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,9,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Dog,Labrador Retriever,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Dog,Labrador Retriever,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Dog,Labrador Retriever,4,Male,No,Covered For Life - £4000 or more,£40.41,£484.92 ,£110,4000
Petplan,Dog,Labrador Retriever,4,Male,No,Covered For Life - £4000 or more,£52.44,£629.28 ,£110,7000
Petplan,Dog,Labrador Retriever,4,Male,No,Covered For Life - £4000 or more,£71.68,£860.16 ,£110,12000
Petplan,Dog,Labrador Retriever,4,Female,Yes,Covered For Life - £4000 or more,£37.52,£450.24 ,£110,4000
Petplan,Dog,Labrador Retriever,4,Female,Yes,Covered For Life - £4000 or more,£48.69,£584.28 ,£110,7000
Petplan,Dog,Labrador Retriever,4,Female,Yes,Covered For Life - £4000 or more,£66.56,£798.72 ,£110,12000
Petplan,Dog,Labrador Retriever,4,Female,No,Covered For Life - £4000 or more,£37.52,£450.24 ,£110,4000
Petplan,Dog,Labrador Retriever,4,Female,No,Covered For Life - £4000 or more,£48.69,£584.28 ,£110,7000
Petplan,Dog,Labrador Retriever,4,Female,No,Covered For Life - £4000 or more,£66.56,£798.72 ,£110,12000
Petplan,Cat,Ragamuffin,4,Male,Yes,Covered For Life - £4000 or more,£14.43,£173.16 ,£95,4000
Petplan,Cat,Ragamuffin,4,Male,Yes,Covered For Life - £4000 or more,£16.50,£198.00 ,£95,7000
Petplan,Cat,Ragamuffin,4,Male,Yes,Covered For Life - £4000 or more,£21.79,£261.48 ,£95,12000
Petplan,Cat,Rag Doll,4,Male,Yes,Covered For Life - £4000 or more,£14.43,£173.16 ,£95,4000
Petplan,Cat,Rag Doll,4,Male,Yes,Covered For Life - £4000 or more,£16.50,£198.00 ,£95,7000
Petplan,Cat,Rag Doll,4,Male,Yes,Covered For Life - £4000 or more,£21.79,£261.48 ,£95,12000
Petplan,Cat,Birman,4,Male,Yes,Covered For Life - £4000 or more,£14.37,£172.44 ,£95,4000
Petplan,Cat,Birman,4,Male,Yes,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Birman,4,Male,Yes,Covered For Life - £4000 or more,£23.05,£276.60 ,£95,12000
Petplan,Cat,Norwegian Forest Cat,4,Male,Yes,Covered For Life - £4000 or more,£17.10,£205.20 ,£95,4000
Petplan,Cat,Norwegian Forest Cat,4,Male,Yes,Covered For Life - £4000 or more,£19.55,£234.60 ,£95,7000
Petplan,Cat,Norwegian Forest Cat,4,Male,Yes,Covered For Life - £4000 or more,£24.39,£292.68 ,£95,12000
Petplan,Cat,Russian Blue,4,Male,Yes,Covered For Life - £4000 or more,£16.49,£197.88 ,£95,4000
Petplan,Cat,Russian Blue,4,Male,Yes,Covered For Life - £4000 or more,£18.85,£226.20 ,£95,7000
Petplan,Cat,Russian Blue,4,Male,Yes,Covered For Life - £4000 or more,£24.39,£292.68 ,£95,12000
Petplan,Cat,British Longhair,4,Male,Yes,Covered For Life - £4000 or more,£16.18,£194.16 ,£95,4000
Petplan,Cat,British Longhair,4,Male,Yes,Covered For Life - £4000 or more,£18.50,£222.00 ,£95,7000
Petplan,Cat,British Longhair,4,Male,Yes,Covered For Life - £4000 or more,£24.78,£297.36 ,£95,12000
Petplan,Cat,American Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£16.18,£194.16 ,£95,4000
Petplan,Cat,American Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£18.50,£222.00 ,£95,7000
Petplan,Cat,American Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£24.78,£297.36 ,£95,12000
Petplan,Cat,Burmese,4,Male,Yes,Covered For Life - £4000 or more,£16.52,£198.24 ,£95,4000
Petplan,Cat,Burmese,4,Male,Yes,Covered For Life - £4000 or more,£18.89,£226.68 ,£95,7000
Petplan,Cat,Burmese,4,Male,Yes,Covered For Life - £4000 or more,£25.76,£309.12 ,£95,12000
Petplan,Cat,Devon Rex,4,Male,Yes,Covered For Life - £4000 or more,£16.52,£198.24 ,£95,4000
Petplan,Cat,Devon Rex,4,Male,Yes,Covered For Life - £4000 or more,£18.89,£226.68 ,£95,7000
Petplan,Cat,Devon Rex,4,Male,Yes,Covered For Life - £4000 or more,£25.76,£309.12 ,£95,12000
Petplan,Cat,Sphynx,4,Male,Yes,Covered For Life - £4000 or more,£18.71,£224.52 ,£95,4000
Petplan,Cat,Sphynx,4,Male,Yes,Covered For Life - £4000 or more,£21.39,£256.68 ,£95,7000
Petplan,Cat,Sphynx,4,Male,Yes,Covered For Life - £4000 or more,£26.70,£320.40 ,£95,12000
Petplan,Cat,Abyssinian,4,Male,Yes,Covered For Life - £4000 or more,£18.71,£224.52 ,£95,4000
Petplan,Cat,Abyssinian,4,Male,Yes,Covered For Life - £4000 or more,£21.39,£256.68 ,£95,7000
Petplan,Cat,Abyssinian,4,Male,Yes,Covered For Life - £4000 or more,£26.70,£320.40 ,£95,12000
Petplan,Cat,Bengal,4,Male,Yes,Covered For Life - £4000 or more,£20.08,£240.96 ,£95,4000
Petplan,Cat,Bengal,4,Male,Yes,Covered For Life - £4000 or more,£22.95,£275.40 ,£95,7000
Petplan,Cat,Bengal,4,Male,Yes,Covered For Life - £4000 or more,£28.03,£336.36 ,£95,12000
Petplan,Cat,Savannah,4,Male,Yes,Covered For Life - £4000 or more,£20.08,£240.96 ,£95,4000
Petplan,Cat,Savannah,4,Male,Yes,Covered For Life - £4000 or more,£22.95,£275.40 ,£95,7000
Petplan,Cat,Savannah,4,Male,Yes,Covered For Life - £4000 or more,£28.03,£336.36 ,£95,12000
Petplan,Cat,Persian,4,Male,Yes,Covered For Life - £4000 or more,£20.58,£246.96 ,£95,4000
Petplan,Cat,Persian,4,Male,Yes,Covered For Life - £4000 or more,£23.52,£282.24 ,£95,7000
Petplan,Cat,Persian,4,Male,Yes,Covered For Life - £4000 or more,£28.68,£344.16 ,£95,12000
Petplan,Cat,Chinchilla,4,Male,Yes,Covered For Life - £4000 or more,£20.58,£246.96 ,£95,4000
Petplan,Cat,Chinchilla,4,Male,Yes,Covered For Life - £4000 or more,£23.52,£282.24 ,£95,7000
Petplan,Cat,Chinchilla,4,Male,Yes,Covered For Life - £4000 or more,£28.68,£344.16 ,£95,12000
Petplan,Cat,Siamese,4,Male,Yes,Covered For Life - £4000 or more,£20.00,£240.00 ,£95,4000
Petplan,Cat,Siamese,4,Male,Yes,Covered For Life - £4000 or more,£22.87,£274.44 ,£95,7000
Petplan,Cat,Siamese,4,Male,Yes,Covered For Life - £4000 or more,£28.88,£346.56 ,£95,12000
Petplan,Cat,Balinese,4,Male,Yes,Covered For Life - £4000 or more,£20.00,£240.00 ,£95,4000
Petplan,Cat,Balinese,4,Male,Yes,Covered For Life - £4000 or more,£22.87,£274.44 ,£95,7000
Petplan,Cat,Balinese,4,Male,Yes,Covered For Life - £4000 or more,£28.88,£346.56 ,£95,12000
Petplan,Cat,Maine Coon,4,Male,Yes,Covered For Life - £4000 or more,£22.30,£267.60 ,£95,4000
Petplan,Cat,Maine Coon,4,Male,Yes,Covered For Life - £4000 or more,£25.50,£306.00 ,£95,7000
Petplan,Cat,Maine Coon,4,Male,Yes,Covered For Life - £4000 or more,£31.83,£381.96 ,£95,12000
Petplan,Cat,Siberian,4,Male,Yes,Covered For Life - £4000 or more,£22.30,£267.60 ,£95,4000
Petplan,Cat,Siberian,4,Male,Yes,Covered For Life - £4000 or more,£25.50,£306.00 ,£95,7000
Petplan,Cat,Siberian,4,Male,Yes,Covered For Life - £4000 or more,£31.83,£381.96 ,£95,12000
Petplan,Cat,Domestic Shorthair,2,Male,Yes,Covered For Life - £4000 or more,£14.36,£172.32 ,£95,4000
Petplan,Cat,Domestic Shorthair,2,Male,Yes,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Domestic Shorthair,2,Male,Yes,Covered For Life - £4000 or more,£23.04,£276.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,3,Male,Yes,Covered For Life - £4000 or more,£14.36,£172.32 ,£95,4000
Petplan,Cat,Domestic Shorthair,3,Male,Yes,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Domestic Shorthair,3,Male,Yes,Covered For Life - £4000 or more,£23.04,£276.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£14.36,£172.32 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Male,Yes,Covered For Life - £4000 or more,£23.04,£276.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,5,Male,Yes,Covered For Life - £4000 or more,£17.44,£209.28 ,£95,4000
Petplan,Cat,Domestic Shorthair,5,Male,Yes,Covered For Life - £4000 or more,£19.94,£239.28 ,£95,7000
Petplan,Cat,Domestic Shorthair,5,Male,Yes,Covered For Life - £4000 or more,£27.98,£335.76 ,£95,12000
Petplan,Cat,Domestic Shorthair,6,Male,Yes,Covered For Life - £4000 or more,£17.76,£213.12 ,£95,4000
Petplan,Cat,Domestic Shorthair,6,Male,Yes,Covered For Life - £4000 or more,£20.31,£243.72 ,£95,7000
Petplan,Cat,Domestic Shorthair,6,Male,Yes,Covered For Life - £4000 or more,£28.50,£342.00 ,£95,12000
Petplan,Cat,Domestic Shorthair,7,Male,Yes,Covered For Life - £4000 or more,£17.76,£213.12 ,£95,4000
Petplan,Cat,Domestic Shorthair,7,Male,Yes,Covered For Life - £4000 or more,£20.31,£243.72 ,£95,7000
Petplan,Cat,Domestic Shorthair,7,Male,Yes,Covered For Life - £4000 or more,£28.50,£342.00 ,£95,12000
Petplan,Cat,Domestic Shorthair,8,Male,Yes,Covered For Life - £4000 or more,£20.35,£244.20 ,£115,4000
Petplan,Cat,Domestic Shorthair,8,Male,Yes,Covered For Life - £4000 or more,£23.26,£279.12 ,£115,7000
Petplan,Cat,Domestic Shorthair,8,Male,Yes,Covered For Life - £4000 or more,£30.72,£368.64 ,£115,12000
Petplan,Cat,Domestic Shorthair,9,Male,Yes,Covered For Life - £4000 or more,£20.54,£246.48 ,£125,4000
Petplan,Cat,Domestic Shorthair,9,Male,Yes,Covered For Life - £4000 or more,£23.48,£281.76 ,£125,7000
Petplan,Cat,Domestic Shorthair,9,Male,Yes,Covered For Life - £4000 or more,£30.98,£371.76 ,£125,12000
Petplan,Cat,Domestic Shorthair,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,10,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,11,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,12,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,13,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,14,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,14,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,14,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,15,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,4000
Petplan,Cat,Domestic Shorthair,15,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,7000
Petplan,Cat,Domestic Shorthair,15,Male,Yes,Covered For Life - £4000 or more,No Lifetime Cover,No Lifetime Cover,No Lifetime Cover,12000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£14.36,£172.32 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£16.42,£197.04 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Male,No,Covered For Life - £4000 or more,£23.04,£276.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£10.78,£129.36 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£12.32,£147.84 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Female,Yes,Covered For Life - £4000 or more,£17.29,£207.48 ,£95,12000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£10.78,£129.36 ,£95,4000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£12.32,£147.84 ,£95,7000
Petplan,Cat,Domestic Shorthair,4,Female,No,Covered For Life - £4000 or more,£17.29,£207.48 ,£95,12000
